35,93840,40704.76411,0.4,0.0,1.9,0.0,0.07,1.0,0.9,0.0,0.4,0.0,1.2,0.0,0.07,1.0,5.7,0.0,1.7,0.0
36,93841,482114.2903,0.2,0.0,1.4,0.0,0.1,0.0,0.5,0.0,0.2,0.0,1.2,0.0,0.07,1.0,3.3,0.0,1.3,0.0
37,93843,224933.3165,0.2,0.0,2.0,0.0,0.2,0.0,0.7,0.0,0.2,0.0,1.7,0.0,0.07,1.0,5.7,0.0,2.7,0.0
38,93851,292960.5358,0.07,1.0,0.5,0.0,0.07,1.0,0.07,1.0,0.07,1.0,0.3,0.0,0.07,1.0,1.5,0.0,0.6,0.0
39,93852,54210.91929,0.2,0.0,0.4,0.0,0.07,1.0,0.3,0.0,0.2,0.0,0.8,0.0,0.07,1.0,2.6,0.0,0.7,0.0
40,93853,73918.57198,0.1,0.0,2.6,0.0,0.07,1.0,0.3,0.0,0.07,1.0,1.4,0.0,0.07,1.0,2.9,0.0,1.4,0.0
41,93868,33051.28191,0.3,0.0,0.7,0.0,0.07,1.0,0.8,0.0,0.2,0.0,3.8,0.0,0.07,1.0,5.7,0.0,3.1,0.0
42,93871,44176.52426,0.3,0.0,0.6,0.0,0.7,0.0,0.4,0.0,0.1,0.0,1.3,0.0,0.07,1.0,2.1,0.0,0.8,0.0
43,93873,69780.57083,0.3,0.0,0.3,0.0,0.07,1.0,0.4,0.0,0.1,0.0,0.5,0.0,0.07,1.0,2.1,0.0,0.5,0.0
44,93884,216555.9964,0.2,0.0,3.7,0.0,0.5,0.0,0.5,0.0,0.1,0.0,1.7,0.0,0.07,1.0,4.5,0.0,2.8,0.0
45,93888,35499.39434,0.2,0.0,0.1,0.0,0.07,1.0,0.2,0.0,0.2,0.0,0.3,0.0,0.07,1.0,0.8,0.0,0.2,0.0
46,93892,112056.3731,0.3,0.0,1.4,0.0,0.2,0.0,0.7,0.0,0.07,1.0,3.8,0.0,0.07,1.0,5.5,0.0,4.3,0.0
47,93899,80907.41776,0.2,0.0,2.0,0.0,0.3,0.0,0.7,0.0,0.1,0.0,2.1,0.0,0.07,1.0,11.8,0.0,5.7,0.0
48,93900,175891.2317,0.3,0.0,0.9,0.0,0.07,1.0,0.4,0.0,0.2,0.0,2.2,0.0,0.07,1.0,1.7,0.0,0.6,0.0
49,93902,84527.39889,0.6,0.0,0.3,0.0,0.07,1.0,0.3,0.0,0.2,0.0,0.4,0.0,0.1,0.0,5.9,0.0,0.6,0.0
50,93908,109685.6511,0.5,0.0,0.4,0.0,0.07,1.0,0.9,0.0,0.4,0.0,6.7,0.0,0.07,1.0,4.8,0.0,0.7,0.0
51,93913,41432.30104,0.2,0.0,0.2,0.0,0.07,1.0,0.2,0.0,0.3,0.0,0.6,0.0,0.07,1.0,1.0,0.0,0.2,0.0
52,93917,92159.19834,0.07,1.0,0.5,0.0,0.3,0.0,0.3,0.0,0.07,1.0,1.0,0.0,0.07,1.0,1.0,0.0,0.4,0.0
53,93920,46656.40118,0.6,0.0,1.5,0.0,0.1,0.0,1.5,0.0,0.7,0.0,2.0,0.0,0.07,1.0,4.6,0.0,1.5,0.0
54,93929,381632.4689,0.1,0.0,0.4,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.07,1.0,1.7,0.0,0.8,0.0
55,93931,74746.89603,0.2,0.0,3.8,0.0,0.07,1.0,0.5,0.0,0.07,1.0,1.3,0.0,0.07,1.0,3.5,0.0,1.7,0.0
56,93935,124057.3297,0.2,0.0,2.1,0.0,0.07,1.0,0.3,0.0,0.07,1.0,2.3,0.0,0.07,1.0,2.1,0.0,0.8,0.0
57,93939,50504.87429,0.1,0.0,0.3,0.0,0.07,1.0,0.07,1.0,0.07,1.0,0.5,0.0,0.07,1.0,0.6,0.0,0.2,0.0
58,93949,17871.58531,0.3,0.0,0.5,0.0,0.07,1.0,0.5,0.0,0.5,0.0,0.9,0.0,0.07,1.0,2.5,0.0,0.5,0.0
59,93960,25619.88615,0.1,0.0,3.0,0.0,0.07,1.0,0.6,0.0,0.07,1.0,3.3,0.0,0.07,1.0,3.5,0.0,3.5,0.0
60,93963,26050.36371,0.5,0.0,2.0,0.0,0.2,0.0,1.5,0.0,0.2,0.0,2.0,0.0,0.07,1.0,22.7,0.0,4.0,0.0
61,93968,38906.58785,0.1,0.0,1.6,0.0,0.07,1.0,0.5,0.0,0.07,1.0,2.9,0.0,0.07,1.0,3.7,0.0,2.5,0.0
62,93969,191054.9437,0.2,0.0,0.6,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.07,1.0,2.4,0.0,0.9,0.0
63,93970,47763.39067,0.4,0.0,1.6,0.0,0.07,1.0,0.9,0.0,0.5,0.0,3.1,0.0,0.07,1.0,10.3,0.0,3.4,0.0
64,93971,69528.58211,0.2,0.0,1.2,0.0,0.3,0.0,0.5,0.0,0.2,0.0,1.3,0.0,0.07,1.0,4.4,0.0,1.7,0.0
65,93974,199496.9768,0.3,0.0,5.8,0.0,0.2,0.0,0.7,0.0,0.2,0.0,3.6,0.0,0.07,1.0,6.1,0.0,5.3,0.0
66,93975,273901.6915,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.07,1.0,1.8,0.0,0.8,0.0
68,93980,438725.0357,0.6,0.0,1.5,0.0,0.2,0.0,0.8,0.0,0.5,0.0,2.5,0.0,0.07,1.0,6.1,0.0,1.9,0.0
69,93982,335952.6282,0.3,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.7,0.0,0.07,1.0,1.0,0.0,0.4,0.0
70,93983,73025.66341,0.6,0.0,3.2,0.0,0.07,1.0,1.6,0.0,0.4,0.0,3.2,0.0,0.07,1.0,12.1,0.0,3.9,0.0
72,93998,244179.9474,0.1,0.0,1.8,0.0,0.8,0.0,0.3,0.0,0.07,1.0,1.2,0.0,0.07,1.0,2.5,0.0,0.9,0.0
73,94004,105698.625,0.07,1.0,0.2,0.0,0.07,1.0,0.07,1.0,0.07,1.0,0.3,0.0,0.07,1.0,0.5,0.0,0.2,0.0
74,94007,35432.63723,3.3,0.0,5.6,0.0,3.3,0.0,4.0,0.0,2.1,0.0,4.6,0.0,0.07,1.0,52.6,0.0,14.2,0.0
75,94012,344602.8813,0.2,0.0,0.7,0.0,0.07,1.0,0.3,0.0,0.07,1.0,1.6,0.0,0.07,1.0,3.0,0.0,1.2,0.0
76,94013,100655.025,1.0,0.0,1.1,0.0,0.2,0.0,1.9,0.0,0.2,0.0,7.3,0.0,0.07,1.0,2.9,0.0,1.1,0.0
77,94015,158115.1916,0.1,0.0,0.7,0.0,0.07,1.0,0.3,0.0,0.07,1.0,0.9,0.0,0.07,1.0,1.3,0.0,0.6,0.0
78,94026,204832.7511,0.3,0.0,1.4,0.0,0.4,0.0,0.7,0.0,0.2,0.0,2.5,0.0,0.07,1.0,5.9,0.0,3.6,0.0
79,94027,129540.3835,0.1,0.0,0.5,0.0,0.1,0.0,0.3,0.0,0.07,1.0,1.1,0.0,0.07,1.0,1.2,0.0,0.4,0.0
80,94029,294572.3046,0.5,0.0,1.6,0.0,0.1,0.0,1.4,0.0,0.5,0.0,1.2,0.0,0.07,1.0,5.7,0.0,1.9,0.0
81,94031,29733.38853,0.3,0.0,2.0,0.0,0.1,0.0,0.6,0.0,0.2,0.0,2.8,0.0,0.07,1.0,14.9,0.0,6.0,0.0
82,94033,295132.298,0.2,0.0,0.9,0.0,0.7,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.07,1.0,5.0,0.0,1.3,0.0
84,94060,87443.49077,0.2,0.0,3.6,0.0,0.2,0.0,0.5,0.0,0.2,0.0,0.7,0.0,0.07,1.0,6.2,0.0,5.5,0.0
85,94064,85924.78296,0.2,0.0,0.5,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.7,0.0,0.07,1.0,2.1,0.0,0.6,0.0
86,94067,62317.76683,0.1,0.0,0.5,0.0,0.07,1.0,0.4,0.0,0.1,0.0,1.5,0.0,0.07,1.0,1.8,0.0,1.0,0.0
87,94068,488324.0298,0.2,0.0,2.9,0.0,0.5,0.0,0.6,0.0,0.1,0.0,3.4,0.0,0.07,1.0,8.5,0.0,4.1,0.0
89,94074,398663.277,0.3,0.0,1.3,0.0,0.07,1.0,0.6,0.0,0.2,0.0,2.0,0.0,0.07,1.0,4.0,0.0,1.6,0.0
90,94080,272751.2889,0.2,0.0,3.1,0.0,0.2,0.0,0.3,0.0,0.1,0.0,1.3,0.0,0.07,1.0,3.7,0.0,2.0,0.0
91,94081,51136.68285,0.4,0.0,2.3,0.0,0.1,0.0,1.6,0.0,0.3,0.0,2.7,0.0,0.07,1.0,6.6,0.0,3.9,0.0
92,94095,48993.30313,0.1,0.0,0.4,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.7,0.0,0.07,1.0,1.3,0.0,0.8,0.0
93,94097,139735.4474,0.07,1.0,0.9,0.0,0.2,0.0,0.3,0.0,0.07,1.0,1.4,0.0,0.07,1.0,1.8,0.0,0.8,0.0
94,94113,224396.8953,0.2,0.0,1.1,0.0,0.07,1.0,0.5,0.0,0.07,1.0,1.0,0.0,0.07,1.0,3.2,0.0,1.4,0.0
96,94117,93049.03907,0.1,0.0,1.0,0.0,0.4,0.0,0.2,0.0,0.07,1.0,1.6,0.0,0.07,1.0,3.3,0.0,1.6,0.0
97,94118,61389.56957,0.2,0.0,0.3,0.0,0.07,1.0,0.2,0.0,0.1,0.0,0.5,0.0,0.07,1.0,2.8,0.0,0.4,0.0
98,94124,81301.43222,0.2,0.0,1.3,0.0,0.07,1.0,0.4,0.0,0.1,0.0,0.5,0.0,0.07,1.0,3.2,0.0,1.2,0.0
99,94127,121863.1628,0.2,0.0,0.3,0.0,0.07,1.0,0.3,0.0,0.07,1.0,0.5,0.0,0.07,1.0,0.8,0.0,0.3,0.0
100,94128,78950.87828,0.2,0.0,3.8,0.0,0.07,1.0,0.6,0.0,0.1,0.0,3.2,0.0,0.07,1.0,4.6,0.0,1.9,0.0
101,94130,56148.69345,0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.07,1.0,0.4,0.0,0.07,1.0,1.6,0.0,0.3,0.0
102,94133,81685.443,0.1,0.0,1.0,0.0,0.07,1.0,0.4,0.0,0.1,0.0,1.2,0.0,0.07,1.0,2.8,0.0,1.0,0.0
103,94138,40223.20945,0.5,0.0,1.4,0.0,0.2,0.0,0.3,0.0,0.07,1.0,2.6,0.0,0.07,1.0,1.2,0.0,1.1,0.0
104,94141,55506.1169,0.2,0.0,1.4,0.0,0.1,0.0,0.4,0.0,0.1,0.0,1.3,0.0,0.07,1.0,5.3,0.0,2.3,0.0
105,94148,58710.3321,0.07,1.0,0.4,0.0,0.07,1.0,0.2,0.0,0.07,1.0,0.7,0.0,0.07,1.0,1.2,0.0,0.4,0.0
106,94151,313235.7154,0.2,0.0,3.2,0.0,0.07,1.0,0.5,0.0,0.1,0.0,1.1,0.0,0.07,1.0,5.1,0.0,2.3,0.0
107,94156,55251.71102,0.5,0.0,1.4,0.0,0.1,0.0,1.0,0.0,0.2,0.0,1.3,0.0,0.07,1.0,18.5,0.0,4.6,0.0
108,94157,56173.18091,0.4,0.0,0.5,0.0,0.07,1.0,1.2,0.0,0.5,0.0,3.1,0.0,0.07,1.0,3.4,0.0,0.5,0.0
109,94158,29646.03749,0.07,1.0,0.5,0.0,0.07,1.0,0.2,0.0,0.07,1.0,0.5,0.0,0.07,1.0,1.5,0.0,0.6,0.0
110,94159,55592.10917,0.2,0.0,0.6,0.0,0.07,1.0,0.4,0.0,0.07,1.0,1.1,0.0,0.07,1.0,2.7,0.0,0.8,0.0
111,94163,66866.65501,0.1,0.0,1.8,0.0,0.1,0.0,0.2,0.0,0.07,1.0,0.7,0.0,0.07,1.0,2.7,0.0,0.9,0.0
112,94166,296593.6332,0.3,0.0,3.4,0.0,0.1,0.0,0.9,0.0,0.2,0.0,2.8,0.0,0.07,1.0,5.6,0.0,3.6,0.0
113,94174,68407.60657,0.2,0.0,0.4,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.1,0.0,1.5,0.0,0.5,0.0
114,94175,30524.34987,0.07,1.0,1.0,0.0,1.2,0.0,0.1,0.0,0.07,1.0,0.5,0.0,0.07,1.0,1.3,0.0,0.5,0.0
115,94183,274693.5646,0.5,0.0,2.6,0.0,0.07,1.0,0.9,0.0,0.3,0.0,2.0,0.0,0.07,1.0,11.0,0.0,2.9,0.0
116,94190,84662.43633,0.3,0.0,1.8,0.0,0.2,0.0,1.0,0.0,0.5,0.0,2.4,0.0,0.07,1.0,3.5,0.0,3.0,0.0
117,94201,107629.0891,0.1,0.0,1.6,0.0,1.3,0.0,0.5,0.0,0.1,0.0,2.1,0.0,0.07,1.0,1.4,0.0,1.2,0.0
118,94202,34111.51088,0.1,0.0,1.2,0.0,0.07,1.0,0.2,0.0,0.07,1.0,1.3,0.0,0.07,1.0,2.5,0.0,1.7,0.0
119,94207,42816.065,0.1,0.0,3.0,0.0,0.1,0.0,2.7,0.0,0.07,1.0,1.5,0.0,0.07,1.0,3.9,0.0,1.7,0.0
120,94208,42586.64414,0.1,0.0,2.1,0.0,0.07,1.0,0.3,0.0,0.07,1.0,1.0,0.0,0.07,1.0,4.6,0.0,0.9,0.0
121,94210,30651.54806,1.5,0.0,1.4,0.0,0.2,0.0,1.0,0.0,0.6,0.0,1.4,0.0,0.07,1.0,27.4,0.0,2.8,0.0
122,94211,286963.1798,0.2,0.0,0.2,0.0,0.07,1.0,0.2,0.0,0.1,0.0,0.7,0.0,0.07,1.0,0.9,0.0,0.3,0.0
123,94212,42282.37865,1.1,0.0,2.8,0.0,0.1,0.0,1.2,0.0,1.1,0.0,1.7,0.0,0.07,1.0,10.2,0.0,1.8,0.0
124,94216,56792.78657,0.3,0.0,1.2,0.0,0.1,0.0,0.7,0.0,0.2,0.0,2.1,0.0,0.07,1.0,2.6,0.0,1.4,0.0
125,94220,44513.68892,0.07,1.0,1.7,0.0,0.3,0.0,0.1,0.0,0.07,1.0,0.7,0.0,0.07,1.0,2.5,0.0,0.8,0.0
126,94225,36202.86379,0.2,0.0,0.8,0.0,0.2,0.0,0.4,0.0,0.07,1.0,0.8,0.0,0.07,1.0,3.1,0.0,1.0,0.0
127,94230,48617.99221,0.2,0.0,0.5,0.0,0.1,0.0,0.3,0.0,0.1,0.0,1.2,0.0,0.07,1.0,1.6,0.0,0.3,0.0
128,94233,31654.08285,0.3,0.0,4.7,0.0,0.07,1.0,0.9,0.0,0.1,0.0,1.5,0.0,0.07,1.0,5.2,0.0,5.7,0.0
129,94250,116945.7273,0.2,0.0,0.8,0.0,0.07,1.0,0.7,0.0,0.1,0.0,1.5,0.0,0.07,1.0,1.9,0.0,0.8,0.0
130,94253,54531.79728,0.07,1.0,0.7,0.0,0.07,1.0,0.2,0.0,0.07,1.0,1.2,0.0,0.07,1.0,1.4,0.0,1.5,0.0
131,94258,53514.61685,0.2,0.0,3.3,0.0,0.5,0.0,0.6,0.0,0.1,0.0,1.7,0.0,0.07,1.0,7.0,0.0,3.1,0.0
133,94261,73886.30182,0.5,0.0,0.4,0.0,0.07,1.0,0.8,0.0,0.7,0.0,1.3,0.0,0.07,1.0,2.5,0.0,0.5,0.0
134,94262,257956.724,0.1,0.0,1.9,0.0,0.07,1.0,0.07,1.0,0.07,1.0,1.1,0.0,0.07,1.0,1.9,0.0,0.9,0.0
135,94263,153853.4622,0.2,0.0,1.7,0.0,0.1,0.0,0.7,0.0,0.07,1.0,1.6,0.0,0.2,0.0,3.1,0.0,1.3,0.0
136,94265,45517.83981,1.1,0.0,1.8,0.0,0.07,1.0,1.1,0.0,0.6,0.0,2.2,0.0,0.07,1.0,18.0,0.0,2.8,0.0
137,94266,94127.42103,0.2,0.0,1.0,0.0,0.07,1.0,0.5,0.0,0.1,0.0,2.9,0.0,0.07,1.0,2.2,0.0,1.4,0.0
138,94268,71747.51723,0.1,0.0,1.1,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.07,1.0,2.2,0.0,0.6,0.0
139,94273,22797.94534,0.4,0.0,5.3,0.0,0.3,0.0,0.7,0.0,0.2,0.0,1.3,0.0,0.2,0.0,7.2,0.0,1.5,0.0
140,94282,34502.98579,0.1,0.0,0.3,0.0,0.1,0.0,0.07,1.0,0.07,1.0,0.6,0.0,0.07,1.0,0.4,0.0,0.2,0.0
141,94286,77428.9324,2.4,0.0,6.1,0.0,0.5,0.0,5.1,0.0,2.3,0.0,5.6,0.0,0.07,1.0,26.7,0.0,7.4,0.0
142,94292,76835.8477,0.2,0.0,0.4,0.0,0.07,1.0,0.6,0.0,0.2,0.0,1.0,0.0,0.07,1.0,1.7,0.0,0.4,0.0
143,94295,59400.79608,0.07,1.0,0.2,0.0,0.07,1.0,0.07,1.0,0.07,1.0,0.4,0.0,0.07,1.0,0.6,0.0,0.3,0.0
144,94303,16786.93696,0.4,0.0,1.3,0.0,0.1,0.0,1.0,0.0,0.3,0.0,2.8,0.0,0.07,1.0,7.7,0.0,2.3,0.0
146,94319,543601.7332,0.4,0.0,3.4,0.0,0.07,1.0,0.9,0.0,0.3,0.0,3.5,0.0,0.07,1.0,11.3,0.0,4.6,0.0
148,94343,73231.47557,0.2,0.0,1.8,0.0,0.07,1.0,0.5,0.0,0.1,0.0,1.2,0.0,0.07,1.0,4.5,0.0,2.5,0.0
149,94348,133855.7276,0.7,0.0,2.5,0.0,1.2,0.0,2.3,0.0,0.4,0.0,4.2,0.0,0.1,0.0,8.8,0.0,5.9,0.0
150,94349,67907.9044,0.3,0.0,1.1,0.0,0.1,0.0,0.8,0.0,0.1,0.0,2.0,0.0,0.07,1.0,3.2,0.0,1.6,0.0
151,94350,90251.42069,0.2,0.0,2.3,0.0,0.07,1.0,0.5,0.0,0.07,1.0,3.0,0.0,0.07,1.0,4.6,0.0,4.0,0.0
152,94356,50787.96471,0.07,1.0,0.3,0.0,0.1,0.0,0.07,1.0,0.07,1.0,0.6,0.0,0.07,1.0,0.6,0.0,0.3,0.0
153,94359,133407.2691,0.2,0.0,1.2,0.0,0.07,1.0,0.4,0.0,0.07,1.0,1.8,0.0,0.07,1.0,2.6,0.0,1.1,0.0
154,94360,334662.479,0.1,0.0,0.7,0.0,0.2,0.0,0.4,0.0,0.07,1.0,1.4,0.0,0.07,1.0,1.2,0.0,0.5,0.0
155,94364,101955.1835,0.07,1.0,0.4,0.0,0.07,1.0,0.07,1.0,0.07,1.0,1.0,0.0,0.07,1.0,0.6,0.0,0.2,0.0
156,94365,70753.84261,0.07,1.0,0.07,1.0,0.07,1.0,0.07,1.0,0.07,1.0,0.3,0.0,0.07,1.0,0.3,0.0,0.1,0.0
157,94368,765650.6817,0.2,0.0,0.4,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.07,1.0,2.2,0.0,0.6,0.0
158,94375,75341.07501,0.3,0.0,0.8,0.0,0.5,0.0,0.6,0.0,0.3,0.0,1.5,0.0,0.07,1.0,3.4,0.0,1.8,0.0
159,94379,32902.05441,0.1,0.0,0.3,0.0,0.07,1.0,0.1,0.0,0.07,1.0,0.3,0.0,0.07,1.0,0.9,0.0,0.4,0.0
160,94382,284041.0189,0.2,0.0,0.6,0.0,0.07,1.0,0.6,0.0,0.1,0.0,1.5,0.0,0.07,1.0,1.9,0.0,0.8,0.0
161,94387,117750.1217,0.1,0.0,1.5,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.7,0.0,0.07,1.0,2.1,0.0,1.2,0.0
162,94390,33603.69348,0.2,0.0,2.1,0.0,0.07,1.0,0.5,0.0,0.1,0.0,2.5,0.0,0.07,1.0,4.5,0.0,1.6,0.0
163,94392,120244.8027,0.2,0.0,2.2,0.0,0.07,1.0,0.9,0.0,0.2,0.0,2.6,0.0,0.07,1.0,5.2,0.0,2.6,0.0
164,94408,117048.753,0.07,1.0,1.8,0.0,0.07,1.0,0.2,0.0,0.07,1.0,3.2,0.0,0.07,1.0,3.2,0.0,3.1,0.0
165,94409,57533.56604,0.1,0.0,0.8,0.0,0.2,0.0,0.2,0.0,0.07,1.0,0.9,0.0,0.07,1.0,2.6,0.0,1.0,0.0
166,94415,177723.5904,0.3,0.0,1.9,0.0,0.2,0.0,0.9,0.0,0.2,0.0,2.0,0.0,0.07,1.0,5.5,0.0,1.6,0.0
167,94418,626250.5913,0.2,0.0,0.8,0.0,0.2,0.0,0.5,0.0,0.2,0.0,1.4,0.0,0.07,1.0,1.7,0.0,1.0,0.0
168,94420,78494.55779,0.2,0.0,2.3,0.0,0.2,0.0,0.4,0.0,0.2,0.0,2.4,0.0,0.07,1.0,3.7,0.0,2.1,0.0
169,94427,42267.91223,0.1,0.0,0.3,0.0,0.07,1.0,0.2,0.0,0.07,1.0,0.4,0.0,0.07,1.0,0.5,0.0,0.2,0.0
170,94429,55381.82905,0.2,0.0,1.1,0.0,0.4,0.0,0.7,0.0,0.1,0.0,1.6,0.0,0.07,1.0,5.4,0.0,3.4,0.0
171,94432,53073.01477,0.6,0.0,2.3,0.0,0.07,1.0,2.0,0.0,0.3,0.0,4.3,0.0,0.07,1.0,21.3,0.0,19.3,0.0
172,94433,102016.5397,0.2,0.0,1.6,0.0,0.1,0.0,0.7,0.0,0.2,0.0,0.7,0.0,0.07,1.0,4.5,0.0,1.5,0.0
173,94434,56893.15167,0.2,0.0,0.2,0.0,0.07,1.0,0.07,1.0,0.1,0.0,0.6,0.0,0.07,1.0,1.0,0.0,0.1,0.0
174,94446,80398.46016,0.07,1.0,0.4,0.0,0.1,0.0,0.07,1.0,0.07,1.0,0.6,0.0,0.07,1.0,0.6,0.0,0.3,0.0
175,94448,339272.8948,0.1,0.0,1.0,0.0,0.1,0.0,0.2,0.0,0.07,1.0,0.7,0.0,0.07,1.0,2.3,0.0,0.9,0.0
176,94457,1073059.368,0.2,0.0,1.0,0.0,0.1,0.0,0.4,0.0,0.07,1.0,1.2,0.0,0.07,1.0,2.3,0.0,1.3,0.0
177,94459,112219.7198,0.2,0.0,0.5,0.0,0.07,1.0,0.5,0.0,0.4,0.0,1.0,0.0,0.07,1.0,1.9,0.0,0.6,0.0
178,94463,121742.2108,0.3,0.0,1.8,0.0,0.1,0.0,0.4,0.0,0.2,0.0,1.4,0.0,0.07,1.0,3.5,0.0,1.1,0.0
180,94473,409583.0322,0.2,0.0,0.8,0.0,0.1,0.0,0.7,0.0,0.1,0.0,1.7,0.0,0.07,1.0,4.5,0.0,3.3,0.0
